order_id,stage,start_time,end_time,territory,working_hours,delivery_rating,duration_minutes,date,hour,is_canceled,order_status
17509911067,Order Assembly,2022-11-21 19:14:00,2022-11-21 19:37:00,69,с 9 до 18,5.0,23.0,2022-11-21,19,0,In Progress
17509911067,Order Packaging,2022-11-21 19:37:00,2022-11-21 19:39:00,69,с 9 до 18,5.0,2.0000000000000004,2022-11-21,19,0,In Progress
17509911067,Payment,2022-11-21 19:39:00,2022-11-21 19:40:00,69,с 9 до 18,5.0,1.0000000000000002,2022-11-21,19,0,In Progress
17509911067,Transfer to Courier,2022-11-21 19:40:00,2022-11-21 20:20:00,69,с 9 до 18,5.0,40.0,2022-11-21,19,0,In Progress
17509911067,Delivery,2022-11-21 20:20:00,2022-11-21 20:53:00,69,с 9 до 18,5.0,33.00000000000001,2022-11-21,20,0,In Progress
17509911067,Order Verification,2022-11-21 20:53:00,2022-11-21 20:55:00,69,с 9 до 18,5.0,2.0000000000000004,2022-11-21,20,0,In Progress
17509911067,Order Delivered,2022-11-21 20:55:00,2022-11-21 20:55:00,69,с 9 до 18,5.0,0.0,2022-11-21,20,0,In Progress
17512763126,Order Created,2022-11-12 17:29:00,2022-11-12 17:29:00,69,с 9 до 18,,0.0,2022-11-12,17,0,In Progress
17512763126,Order Received,2022-11-12 17:29:00,2022-11-12 17:30:00,69,с 9 до 18,,1.0000000000000002,2022-11-12,17,0,In Progress
17512763126,Order Assembly,2022-11-12 17:30:00,2022-11-12 17:54:00,69,с 9 до 18,,24.0,2022-11-12,17,0,In Progress
17512763126,Order Packaging,2022-11-12 17:54:00,2022-11-12 17:56:00,69,с 9 до 18,,2.0000000000000004,2022-11-12,17,0,In Progress
17512763126,Payment,2022-11-12 17:56:00,2022-11-12 17:57:00,69,с 9 до 18,,1.0000000000000002,2022-11-12,17,0,In Progress
17512763126,Transfer to Courier,2022-11-12 17:57:00,2022-11-12 18:02:00,69,с 9 до 18,,5.0,2022-11-12,17,0,In Progress
17512763126,Delivery,2022-11-12 18:02:00,2022-11-12 18:35:00,69,с 9 до 18,,33.00000000000001,2022-11-12,18,0,In Progress
17512763126,Order Canceled,2022-11-12 18:35:00,2022-11-12 18:35:00,69,с 9 до 18,,0.0,2022-11-12,18,1,In Progress
17522448121,Order Created,2022-12-18 20:25:00,2022-12-18 20:25:00,12,с 10 до 22,5.0,0.0,2022-12-18,20,0,In Progress
17522448121,Order Received,2022-12-18 20:25:00,2022-12-18 20:27:00,12,с 10 до 22,5.0,2.0000000000000004,2022-12-18,20,0,In Progress
17522448121,Order Assembly,2022-12-18 20:27:00,2022-12-18 20:51:00,12,с 10 до 22,5.0,24.0,2022-12-18,20,0,In Progress
17522448121,Order Packaging,2022-12-18 20:51:00,2022-12-18 20:53:00,12,с 10 до 22,5.0,2.0000000000000004,2022-12-18,20,0,In Progress
17522448121,Payment,2022-12-18 20:53:00,2022-12-18 20:53:00,12,с 10 до 22,5.0,0.0,2022-12-18,20,0,In Progress
17522448121,Payment,2022-12-18 20:53:00,2022-12-18 20:53:00,12,с 10 до 22,5.0,0.0,2022-12-18,20,0,In Progress
17522448121,Transfer to Courier,2022-12-18 20:53:00,2022-12-18 20:58:00,12,с 10 до 22,5.0,5.0,2022-12-18,20,0,In Progress
17522448121,Delivery,2022-12-18 20:58:00,2022-12-18 21:30:00,12,с 10 до 22,5.0,32.00000000000001,2022-12-18,20,0,In Progress
17522448121,Order Verification,2022-12-18 21:30:00,2022-12-18 21:31:00,12,с 10 до 22,5.0,1.0000000000000002,2022-12-18,21,0,In Progress
17522448121,Order Delivered,2022-12-18 21:31:00,2022-12-18 21:31:00,12,с 10 до 22,5.0,0.0,2022-12-18,21,0,In Progress
17530921574,Order Created,2022-10-13 12:45:00,2022-10-13 12:45:00,21,с 9 до 21,,0.0,2022-10-13,12,0,In Progress
17530921574,Order Received,2022-10-13 12:45:00,2022-10-13 12:46:00,21,с 9 до 21,,1.0000000000000002,2022-10-13,12,0,In Progress
17530921574,Order Assembly,2022-10-13 12:46:00,2022-10-13 13:10:00,21,с 9 до 21,,24.0,2022-10-13,12,0,In Progress
17530921574,Order Packaging,2022-10-13 13:10:00,2022-10-13 13:12:00,21,с 9 до 21,,2.0000000000000004,2022-10-13,13,0,In Progress
17530921574,Payment,2022-10-13 13:12:00,2022-10-13 13:12:00,21,с 9 до 21,,0.0,2022-10-13,13,0,In Progress
17530921574,Payment,2022-10-13 13:12:00,2022-10-13 13:13:00,21,с 9 до 21,,1.0000000000000002,2022-10-13,13,0,In Progress
17530921574,Transfer to Courier,2022-10-13 13:13:00,2022-10-13 13:16:00,21,с 9 до 21,,3.0,2022-10-13,13,0,In Progress
17530921574,Delivery,2022-10-13 13:16:00,2022-10-13 13:48:00,21,с 9 до 21,,32.00000000000001,2022-10-13,13,0,In Progress
17530921574,Order Canceled,2022-10-13 13:48:00,2022-10-13 13:48:00,21,с 9 до 21,,0.0,2022-10-13,13,1,In Progress
17580265818,Order Created,2022-11-24 18:30:00,2022-11-24 18:30:00,49,с 9 до 18,,0.0,2022-11-24,18,0,In Progress
17580265818,Order Received,2022-11-24 18:30:00,2022-11-24 18:31:00,49,с 9 до 18,,1.0000000000000002,2022-11-24,18,0,In Progress
17580265818,Order Assembly,2022-11-24 18:31:00,2022-11-24 18:55:00,49,с 9 до 18,,24.0,2022-11-24,18,0,In Progress
17580265818,Order Packaging,2022-11-24 18:55:00,2022-11-24 18:57:00,49,с 9 до 18,,2.0000000000000004,2022-11-24,18,0,In Progress
17580265818,Payment,2022-11-24 18:57:00,2022-11-24 18:57:00,49,с 9 до 18,,0.0,2022-11-24,18,0,In Progress
17580265818,Payment,2022-11-24 18:57:00,2022-11-24 18:58:00,49,с 9 до 18,,1.0000000000000002,2022-11-24,18,0,In Progress
17580265818,Transfer to Courier,2022-11-24 18:58:00,2022-11-24 19:03:00,49,с 9 до 18,,5.0,2022-11-24,18,0,In Progress
17580265818,Delivery,2022-11-24 19:03:00,2022-11-24 19:35:00,49,с 9 до 18,,32.00000000000001,2022-11-24,19,0,In Progress
17580265818,Order Verification,2022-11-24 19:35:00,2022-11-24 19:37:00,49,с 9 до 18,,2.0000000000000004,2022-11-24,19,0,In Progress
17580265818,Order Delivered,2022-11-24 19:37:00,2022-11-24 19:37:00,49,с 9 до 18,,0.0,2022-11-24,19,0,In Progress
17592610257,Order Created,2022-12-25 20:40:00,2022-12-25 20:40:00,21,с 9 до 21,,0.0,2022-12-25,20,0,In Progress
17592610257,Order Received,2022-12-25 20:40:00,2022-12-25 20:41:00,21,с 9 до 21,,1.0000000000000002,2022-12-25,20,0,In Progress
17592610257,Order Assembly,2022-12-25 20:41:00,2022-12-25 21:05:00,21,с 9 до 21,,24.0,2022-12-25,20,0,In Progress
17592610257,Order Packaging,2022-12-25 21:05:00,2022-12-25 21:07:00,21,с 9 до 21,,2.0000000000000004,2022-12-25,21,0,In Progress
17592610257,Payment,2022-12-25 21:07:00,2022-12-25 21:07:00,21,с 9 до 21,,0.0,2022-12-25,21,0,In Progress
17592610257,Payment,2022-12-25 21:07:00,2022-12-25 21:08:00,21,с 9 до 21,,1.0000000000000002,2022-12-25,21,0,In Progress
17592610257,Order Canceled,2022-12-25 21:08:00,2022-12-25 21:08:00,21,с 9 до 21,,0.0,2022-12-25,21,1,In Progress
17633560307,Order Created,2022-10-15 15:04:00,2022-10-15 15:04:00,72,с 10 до 22,1.0,0.0,2022-10-15,15,0,In Progress
17633560307,Order Received,2022-10-15 15:04:00,2022-10-15 15:06:00,72,с 10 до 22,1.0,2.0000000000000004,2022-10-15,15,0,In Progress
17633560307,Order Assembly,2022-10-15 15:06:00,2022-10-15 15:30:00,72,с 10 до 22,1.0,24.0,2022-10-15,15,0,In Progress
17633560307,Order Packaging,2022-10-15 15:30:00,2022-10-15 15:32:00,72,с 10 до 22,1.0,2.0000000000000004,2022-10-15,15,0,In Progress
17633560307,Payment,2022-10-15 15:32:00,2022-10-15 15:32:00,72,с 10 до 22,1.0,0.0,2022-10-15,15,0,In Progress
17633560307,Payment,2022-10-15 15:32:00,2022-10-15 15:32:00,72,с 10 до 22,1.0,0.0,2022-10-15,15,0,In Progress
17633560307,Transfer to Courier,2022-10-15 15:32:00,2022-10-15 15:36:00,72,с 10 до 22,1.0,4.000000000000001,2022-10-15,15,0,In Progress
17633560307,Delivery,2022-10-15 15:36:00,2022-10-15 16:09:00,72,с 10 до 22,1.0,33.00000000000001,2022-10-15,15,0,In Progress
17633560307,Order Verification,2022-10-15 16:09:00,2022-10-15 16:10:00,72,с 10 до 22,1.0,1.0000000000000002,2022-10-15,16,0,In Progress
17633560307,Order Delivered,2022-10-15 16:10:00,2022-10-15 16:10:00,72,с 10 до 22,1.0,0.0,2022-10-15,16,0,In Progress
17913193131,Order Created,2022-11-27 08:09:00,2022-11-27 08:10:00,21,с 9 до 21,,1.0000000000000002,2022-11-27,8,0,In Progress
17913193131,Order Received,2022-11-27 08:10:00,2022-11-27 08:11:00,21,с 9 до 21,,1.0000000000000002,2022-11-27,8,0,In Progress
17913193131,Order Assembly,2022-11-27 08:11:00,2022-11-27 08:35:00,21,с 9 до 21,,24.0,2022-11-27,8,0,In Progress
17913193131,Order Packaging,2022-11-27 08:35:00,2022-11-27 08:37:00,21,с 9 до 21,,2.0000000000000004,2022-11-27,8,0,In Progress
17913193131,Payment,2022-11-27 08:37:00,2022-11-27 08:37:00,21,с 9 до 21,,0.0,2022-11-27,8,0,In Progress
17913193131,Payment,2022-11-27 08:37:00,2022-11-27 08:38:00,21,с 9 до 21,,1.0000000000000002,2022-11-27,8,0,In Progress
17913193131,Transfer to Courier,2022-11-27 08:38:00,2022-11-27 08:42:00,21,с 9 до 21,,4.000000000000001,2022-11-27,8,0,In Progress
17913193131,Delivery,2022-11-27 08:42:00,2022-11-27 09:15:00,21,с 9 до 21,,33.00000000000001,2022-11-27,8,0,In Progress
17913193131,Order Canceled,2022-11-27 09:15:00,2022-11-27 09:15:00,21,с 9 до 21,,0.0,2022-11-27,9,1,In Progress
18011930342,Order Created,2022-10-15 19:30:00,2022-10-15 19:30:00,13,с 10 до 22,,0.0,2022-10-15,19,0,In Progress
18011930342,Order Received,2022-10-15 19:30:00,2022-10-15 19:31:00,13,с 10 до 22,,1.0000000000000002,2022-10-15,19,0,In Progress
18011930342,Order Assembly,2022-10-15 19:31:00,2022-10-15 19:55:00,13,с 10 до 22,,24.0,2022-10-15,19,0,In Progress
18011930342,Order Packaging,2022-10-15 19:55:00,2022-10-15 19:57:00,13,с 10 до 22,,2.0000000000000004,2022-10-15,19,0,In Progress
18011930342,Payment,2022-10-15 19:57:00,2022-10-15 19:57:00,13,с 10 до 22,,0.0,2022-10-15,19,0,In Progress
18011930342,Transfer to Courier,2022-10-15 19:57:00,2022-10-15 20:01:00,13,с 10 до 22,,4.000000000000001,2022-10-15,19,0,In Progress
18011930342,Delivery,2022-10-15 20:01:00,2022-10-15 20:32:00,13,с 10 до 22,,31.000000000000004,2022-10-15,20,0,In Progress
18011930342,Order Verification,2022-10-15 20:32:00,2022-10-15 20:34:00,13,с 10 до 22,,2.0000000000000004,2022-10-15,20,0,In Progress
18011930342,Order Delivered,2022-10-15 20:34:00,2022-10-15 20:34:00,13,с 10 до 22,,0.0,2022-10-15,20,0,In Progress
18017190150,Order Created,2022-11-10 08:50:00,2022-11-10 08:50:00,13,с 10 до 22,,0.0,2022-11-10,8,0,In Progress
18017190150,Order Received,2022-11-10 08:50:00,2022-11-10 08:51:00,13,с 10 до 22,,1.0000000000000002,2022-11-10,8,0,In Progress
18017190150,Order Assembly,2022-11-10 08:51:00,2022-11-10 09:15:00,13,с 10 до 22,,24.0,2022-11-10,8,0,In Progress
18017190150,Order Packaging,2022-11-10 09:15:00,2022-11-10 09:17:00,13,с 10 до 22,,2.0000000000000004,2022-11-10,9,0,In Progress
18017190150,Payment,2022-11-10 09:17:00,2022-11-10 09:17:00,13,с 10 до 22,,0.0,2022-11-10,9,0,In Progress
18017190150,Transfer to Courier,2022-11-10 09:17:00,2022-11-10 09:21:00,13,с 10 до 22,,4.000000000000001,2022-11-10,9,0,In Progress
18017190150,Delivery,2022-11-10 09:21:00,2022-11-10 09:54:00,13,с 10 до 22,,33.00000000000001,2022-11-10,9,0,In Progress
18017190150,Order Verification,2022-11-10 09:54:00,2022-11-10 09:55:00,13,с 10 до 22,,1.0000000000000002,2022-11-10,9,0,In Progress
18017190150,Order Delivered,2022-11-10 09:55:00,2022-11-10 09:55:00,13,с 10 до 22,,0.0,2022-11-10,9,0,In Progress
18019431275,Order Created,2022-12-23 09:06:00,2022-12-23 09:06:00,25,с 9 до 21,,0.0,2022-12-23,9,0,In Progress
18019431275,Order Received,2022-12-23 09:06:00,2022-12-23 09:07:00,25,с 9 до 21,,1.0000000000000002,2022-12-23,9,0,In Progress
18019431275,Order Assembly,2022-12-23 09:07:00,2022-12-23 09:30:00,25,с 9 до 21,,23.0,2022-12-23,9,0,In Progress
18019431275,Order Packaging,2022-12-23 09:30:00,2022-12-23 09:32:00,25,с 9 до 21,,2.0000000000000004,2022-12-23,9,0,In Progress
18019431275,Payment,2022-12-23 09:32:00,2022-12-23 09:33:00,25,с 9 до 21,,1.0000000000000002,2022-12-23,9,0,In Progress
18019431275,Payment,2022-12-23 09:33:00,2022-12-23 09:33:00,25,с 9 до 21,,0.0,2022-12-23,9,0,In Progress
18019431275,Transfer to Courier,2022-12-23 09:33:00,2022-12-23 09:38:00,25,с 9 до 21,,5.0,2022-12-23,9,0,In Progress
18019431275,Delivery,2022-12-23 09:38:00,2022-12-23 10:10:00,25,с 9 до 21,,32.00000000000001,2022-12-23,9,0,In Progress
18019431275,Order Verification,2022-12-23 10:10:00,2022-12-23 10:12:00,25,с 9 до 21,,2.0000000000000004,2022-12-23,10,0,In Progress
18019431275,Order Delivered,2022-12-23 10:12:00,2022-12-23 10:12:00,25,с 9 до 21,,0.0,2022-12-23,10,0,In Progress
18025559069,Order Created,2022-11-14 20:37:00,2022-11-14 20:37:00,13,с 10 до 22,,0.0,2022-11-14,20,0,In Progress
18025559069,Order Received,2022-11-14 20:37:00,2022-11-14 20:38:00,13,с 10 до 22,,1.0000000000000002,2022-11-14,20,0,In Progress
18025559069,Order Assembly,2022-11-14 20:38:00,2022-11-14 21:02:00,13,с 10 до 22,,24.0,2022-11-14,20,0,In Progress
18025559069,Order Packaging,2022-11-14 21:02:00,2022-11-14 21:04:00,13,с 10 до 22,,2.0000000000000004,2022-11-14,21,0,In Progress
18025559069,Payment,2022-11-14 21:04:00,2022-11-14 21:04:00,13,с 10 до 22,,0.0,2022-11-14,21,0,In Progress
18025559069,Transfer to Courier,2022-11-14 21:04:00,2022-11-14 21:44:00,13,с 10 до 22,,40.0,2022-11-14,21,0,In Progress
18025559069,Delivery,2022-11-14 21:44:00,2022-11-14 22:17:00,13,с 10 до 22,,33.00000000000001,2022-11-14,21,0,In Progress
18025559069,Order Verification,2022-11-14 22:17:00,2022-11-14 22:19:00,13,с 10 до 22,,2.0000000000000004,2022-11-14,22,0,In Progress
18025559069,Order Delivered,2022-11-14 22:19:00,2022-11-14 22:19:00,13,с 10 до 22,,0.0,2022-11-14,22,0,In Progress
18042778121,Order Created,2022-12-24 22:54:00,2022-12-24 22:55:00,13,с 10 до 22,,1.0000000000000002,2022-12-24,22,0,In Progress
18042778121,Order Received,2022-12-24 22:55:00,2022-12-24 22:56:00,13,с 10 до 22,,1.0000000000000002,2022-12-24,22,0,In Progress
18042778121,Order Assembly,2022-12-24 22:56:00,2022-12-24 23:19:00,13,с 10 до 22,,23.0,2022-12-24,22,0,In Progress
18042778121,Order Packaging,2022-12-24 23:19:00,2022-12-24 23:21:00,13,с 10 до 22,,2.0000000000000004,2022-12-24,23,0,In Progress
18042778121,Payment,2022-12-24 23:21:00,2022-12-24 23:22:00,13,с 10 до 22,,1.0000000000000002,2022-12-24,23,0,In Progress
18042778121,Order Canceled,2022-12-24 23:22:00,2022-12-24 23:22:00,13,с 10 до 22,,0.0,2022-12-24,23,1,In Progress
18043290628,Order Created,2022-12-02 21:58:00,2022-12-02 21:58:00,13,с 10 до 22,,0.0,2022-12-02,21,0,In Progress
18043290628,Order Received,2022-12-02 21:58:00,2022-12-02 21:59:00,13,с 10 до 22,,1.0000000000000002,2022-12-02,21,0,In Progress
18043290628,Order Assembly,2022-12-02 21:59:00,2022-12-02 22:23:00,13,с 10 до 22,,24.0,2022-12-02,21,0,In Progress
18043290628,Order Packaging,2022-12-02 22:23:00,2022-12-02 22:24:00,13,с 10 до 22,,1.0000000000000002,2022-12-02,22,0,In Progress
18043290628,Payment,2022-12-02 22:24:00,2022-12-02 22:25:00,13,с 10 до 22,,1.0000000000000002,2022-12-02,22,0,In Progress
18043290628,Transfer to Courier,2022-12-02 22:25:00,2022-12-02 22:29:00,13,с 10 до 22,,4.000000000000001,2022-12-02,22,0,In Progress
18043290628,Delivery,2022-12-02 22:29:00,2022-12-02 23:01:00,13,с 10 до 22,,32.00000000000001,2022-12-02,22,0,In Progress
18043290628,Order Verification,2022-12-02 23:01:00,2022-12-02 23:03:00,13,с 10 до 22,,2.0000000000000004,2022-12-02,23,0,In Progress
18043290628,Order Delivered,2022-12-02 23:03:00,2022-12-02 23:03:00,13,с 10 до 22,,0.0,2022-12-02,23,0,In Progress
18142607083,Order Created,2022-11-12 13:19:00,2022-11-12 13:19:00,72,с 10 до 22,,0.0,2022-11-12,13,0,In Progress
18142607083,Order Received,2022-11-12 13:19:00,2022-11-12 13:20:00,72,с 10 до 22,,1.0000000000000002,2022-11-12,13,0,In Progress
18142607083,Order Assembly,2022-11-12 13:20:00,2022-11-12 13:44:00,72,с 10 до 22,,24.0,2022-11-12,13,0,In Progress
18142607083,Order Packaging,2022-11-12 13:44:00,2022-11-12 13:46:00,72,с 10 до 22,,2.0000000000000004,2022-11-12,13,0,In Progress
18142607083,Payment,2022-11-12 13:46:00,2022-11-12 13:47:00,72,с 10 до 22,,1.0000000000000002,2022-11-12,13,0,In Progress
18142607083,Payment,2022-11-12 13:47:00,2022-11-12 13:47:00,72,с 10 до 22,,0.0,2022-11-12,13,0,In Progress
18142607083,Transfer to Courier,2022-11-12 13:47:00,2022-11-12 13:51:00,72,с 10 до 22,,4.000000000000001,2022-11-12,13,0,In Progress
18142607083,Delivery,2022-11-12 13:51:00,2022-11-12 14:24:00,72,с 10 до 22,,33.00000000000001,2022-11-12,13,0,In Progress
18142607083,Order Verification,2022-11-12 14:24:00,2022-11-12 14:26:00,72,с 10 до 22,,2.0000000000000004,2022-11-12,14,0,In Progress
18142607083,Order Delivered,2022-11-12 14:26:00,2022-11-12 14:26:00,72,с 10 до 22,,0.0,2022-11-12,14,0,In Progress
18161335982,Order Created,2022-11-16 08:16:00,2022-11-16 08:16:00,89,с 9 до 18,,0.0,2022-11-16,8,0,In Progress
18161335982,Order Received,2022-11-16 08:16:00,2022-11-16 08:17:00,89,с 9 до 18,,1.0000000000000002,2022-11-16,8,0,In Progress
18161335982,Order Assembly,2022-11-16 08:17:00,2022-11-16 08:41:00,89,с 9 до 18,,24.0,2022-11-16,8,0,In Progress
18161335982,Order Packaging,2022-11-16 08:41:00,2022-11-16 08:43:00,89,с 9 до 18,,2.0000000000000004,2022-11-16,8,0,In Progress
18161335982,Payment,2022-11-16 08:43:00,2022-11-16 08:43:00,89,с 9 до 18,,0.0,2022-11-16,8,0,In Progress
18161335982,Payment,2022-11-16 08:43:00,2022-11-16 08:44:00,89,с 9 до 18,,1.0000000000000002,2022-11-16,8,0,In Progress
18161335982,Transfer to Courier,2022-11-16 08:44:00,2022-11-16 08:48:00,89,с 9 до 18,,4.000000000000001,2022-11-16,8,0,In Progress
18161335982,Delivery,2022-11-16 08:48:00,2022-11-16 09:21:00,89,с 9 до 18,,33.00000000000001,2022-11-16,8,0,In Progress
18161335982,Order Verification,2022-11-16 09:21:00,2022-11-16 09:23:00,89,с 9 до 18,,2.0000000000000004,2022-11-16,9,0,In Progress
18161335982,Order Delivered,2022-11-16 09:23:00,2022-11-16 09:23:00,89,с 9 до 18,,0.0,2022-11-16,9,0,In Progress
18217028294,Order Created,2022-10-15 20:00:00,2022-10-15 20:00:00,12,с 10 до 22,5.0,0.0,2022-10-15,20,0,In Progress
18217028294,Order Received,2022-10-15 20:00:00,2022-10-15 20:01:00,12,с 10 до 22,5.0,1.0000000000000002,2022-10-15,20,0,In Progress
18217028294,Order Assembly,2022-10-15 20:01:00,2022-10-15 20:25:00,12,с 10 до 22,5.0,24.0,2022-10-15,20,0,In Progress
18217028294,Order Packaging,2022-10-15 20:25:00,2022-10-15 20:27:00,12,с 10 до 22,5.0,2.0000000000000004,2022-10-15,20,0,In Progress
18217028294,Payment,2022-10-15 20:27:00,2022-10-15 20:28:00,12,с 10 до 22,5.0,1.0000000000000002,2022-10-15,20,0,In Progress
18217028294,Payment,2022-10-15 20:28:00,2022-10-15 20:28:00,12,с 10 до 22,5.0,0.0,2022-10-15,20,0,In Progress
18217028294,Transfer to Courier,2022-10-15 20:28:00,2022-10-15 20:32:00,12,с 10 до 22,5.0,4.000000000000001,2022-10-15,20,0,In Progress
18217028294,Delivery,2022-10-15 20:32:00,2022-10-15 21:04:00,12,с 10 до 22,5.0,32.00000000000001,2022-10-15,20,0,In Progress
18217028294,Order Verification,2022-10-15 21:04:00,2022-10-15 21:06:00,12,с 10 до 22,5.0,2.0000000000000004,2022-10-15,21,0,In Progress
18217028294,Order Delivered,2022-10-15 21:06:00,2022-10-15 21:06:00,12,с 10 до 22,5.0,0.0,2022-10-15,21,0,In Progress
18416454632,Order Created,2022-11-04 18:06:00,2022-11-04 18:06:00,49,с 9 до 18,,0.0,2022-11-04,18,0,In Progress
18416454632,Order Received,2022-11-04 18:06:00,2022-11-04 18:07:00,49,с 9 до 18,,1.0000000000000002,2022-11-04,18,0,In Progress
18416454632,Order Assembly,2022-11-04 18:07:00,2022-11-04 18:31:00,49,с 9 до 18,,24.0,2022-11-04,18,0,In Progress
18416454632,Order Packaging,2022-11-04 18:31:00,2022-11-04 18:33:00,49,с 9 до 18,,2.0000000000000004,2022-11-04,18,0,In Progress
18416454632,Payment,2022-11-04 18:33:00,2022-11-04 18:33:00,49,с 9 до 18,,0.0,2022-11-04,18,0,In Progress
18416454632,Payment,2022-11-04 18:33:00,2022-11-04 18:34:00,49,с 9 до 18,,1.0000000000000002,2022-11-04,18,0,In Progress
18416454632,Transfer to Courier,2022-11-04 18:34:00,2022-11-04 18:37:00,49,с 9 до 18,,3.0,2022-11-04,18,0,In Progress
18416454632,Delivery,2022-11-04 18:37:00,2022-11-04 19:10:00,49,с 9 до 18,,33.00000000000001,2022-11-04,18,0,In Progress
18416454632,Order Verification,2022-11-04 19:10:00,2022-11-04 19:12:00,49,с 9 до 18,,2.0000000000000004,2022-11-04,19,0,In Progress
18416454632,Order Delivered,2022-11-04 19:12:00,2022-11-04 19:12:00,49,с 9 до 18,,0.0,2022-11-04,19,0,In Progress
18438378179,Order Created,2022-11-02 10:29:00,2022-11-02 10:29:00,21,с 9 до 21,1.0,0.0,2022-11-02,10,0,In Progress
18438378179,Order Received,2022-11-02 10:29:00,2022-11-02 10:30:00,21,с 9 до 21,1.0,1.0000000000000002,2022-11-02,10,0,In Progress
18438378179,Order Assembly,2022-11-02 10:30:00,2022-11-02 10:54:00,21,с 9 до 21,1.0,24.0,2022-11-02,10,0,In Progress
18438378179,Order Packaging,2022-11-02 10:54:00,2022-11-02 10:56:00,21,с 9 до 21,1.0,2.0000000000000004,2022-11-02,10,0,In Progress
18438378179,Payment,2022-11-02 10:56:00,2022-11-02 10:56:00,21,с 9 до 21,1.0,0.0,2022-11-02,10,0,In Progress
18438378179,Payment,2022-11-02 10:56:00,2022-11-02 10:57:00,21,с 9 до 21,1.0,1.0000000000000002,2022-11-02,10,0,In Progress
18438378179,Transfer to Courier,2022-11-02 10:57:00,2022-11-02 11:01:00,21,с 9 до 21,1.0,4.000000000000001,2022-11-02,10,0,In Progress
18438378179,Delivery,2022-11-02 11:01:00,2022-11-02 11:33:00,21,с 9 до 21,1.0,32.00000000000001,2022-11-02,11,0,In Progress
18438378179,Order Canceled,2022-11-02 11:33:00,2022-11-02 11:33:00,21,с 9 до 21,1.0,0.0,2022-11-02,11,1,In Progress
18469839553,Order Created,2022-10-25 22:31:00,2022-10-25 22:31:00,21,с 9 до 21,,0.0,2022-10-25,22,0,In Progress
18469839553,Order Received,2022-10-25 22:31:00,2022-10-25 22:32:00,21,с 9 до 21,,1.0000000000000002,2022-10-25,22,0,In Progress
18469839553,Order Assembly,2022-10-25 22:32:00,2022-10-25 22:56:00,21,с 9 до 21,,24.0,2022-10-25,22,0,In Progress
18469839553,Order Packaging,2022-10-25 22:56:00,2022-10-25 22:58:00,21,с 9 до 21,,2.0000000000000004,2022-10-25,22,0,In Progress
18469839553,Payment,2022-10-25 22:58:00,2022-10-25 22:58:00,21,с 9 до 21,,0.0,2022-10-25,22,0,In Progress
18469839553,Payment,2022-10-25 22:58:00,2022-10-25 22:59:00,21,с 9 до 21,,1.0000000000000002,2022-10-25,22,0,In Progress
18469839553,Transfer to Courier,2022-10-25 22:59:00,2022-10-25 23:05:00,21,с 9 до 21,,6.0,2022-10-25,22,0,In Progress
18469839553,Delivery,2022-10-25 23:05:00,2022-10-25 23:37:00,21,с 9 до 21,,32.00000000000001,2022-10-25,23,0,In Progress
18469839553,Order Canceled,2022-10-25 23:37:00,2022-10-25 23:37:00,21,с 9 до 21,,0.0,2022-10-25,23,1,In Progress
18740089699,Order Created,2022-10-13 23:49:00,2022-10-13 23:49:00,89,с 9 до 18,1.0,0.0,2022-10-13,23,0,In Progress
18740089699,Order Received,2022-10-13 23:49:00,2022-10-13 23:50:00,89,с 9 до 18,1.0,1.0000000000000002,2022-10-13,23,0,In Progress
18740089699,Order Assembly,2022-10-13 23:50:00,2022-10-14 00:14:00,89,с 9 до 18,1.0,24.0,2022-10-13,23,0,In Progress
18740089699,Order Packaging,2022-10-14 00:14:00,2022-10-14 00:16:00,89,с 9 до 18,1.0,2.0000000000000004,2022-10-14,0,0,In Progress
18740089699,Payment,2022-10-14 00:16:00,2022-10-14 00:16:00,89,с 9 до 18,1.0,0.0,2022-10-14,0,0,In Progress
18740089699,Payment,2022-10-14 00:16:00,2022-10-14 00:17:00,89,с 9 до 18,1.0,1.0000000000000002,2022-10-14,0,0,In Progress
18740089699,Transfer to Courier,2022-10-14 00:17:00,2022-10-14 00:23:00,89,с 9 до 18,1.0,6.0,2022-10-14,0,0,In Progress
18740089699,Delivery,2022-10-14 00:23:00,2022-10-14 00:55:00,89,с 9 до 18,1.0,32.00000000000001,2022-10-14,0,0,In Progress
18740089699,Order Verification,2022-10-14 00:55:00,2022-10-14 00:57:00,89,с 9 до 18,1.0,2.0000000000000004,2022-10-14,0,0,In Progress
18740089699,Order Delivered,2022-10-14 00:57:00,2022-10-14 00:57:00,89,с 9 до 18,1.0,0.0,2022-10-14,0,0,In Progress
18758913040,Order Created,2022-10-16 15:22:00,2022-10-16 15:22:00,89,с 9 до 18,2.0,0.0,2022-10-16,15,0,In Progress
18758913040,Order Received,2022-10-16 15:22:00,2022-10-16 15:23:00,89,с 9 до 18,2.0,1.0000000000000002,2022-10-16,15,0,In Progress
18758913040,Order Assembly,2022-10-16 15:23:00,2022-10-16 15:47:00,89,с 9 до 18,2.0,24.0,2022-10-16,15,0,In Progress
18758913040,Order Packaging,2022-10-16 15:47:00,2022-10-16 15:49:00,89,с 9 до 18,2.0,2.0000000000000004,2022-10-16,15,0,In Progress
18758913040,Payment,2022-10-16 15:49:00,2022-10-16 15:49:00,89,с 9 до 18,2.0,0.0,2022-10-16,15,0,In Progress
